Date,,0,Region
May 2009,Apartment,159600.0,Maritime_Regions
Jun 2009,Composite,151100.0,Maritime_Regions
Jun 2009,Single_family,151300.0,Maritime_Regions
Jun 2009,One_storey,149900.0,Maritime_Regions
Jun 2009,Two_storey,152400.0,Maritime_Regions
Jun 2009,Townhouse,102000.0,Maritime_Regions
Jun 2009,Apartment,164200.0,Maritime_Regions
Jul 2009,Composite,151700.0,Maritime_Regions
Jul 2009,Single_family,151900.0,Maritime_Regions
Jul 2009,One_storey,150600.0,Maritime_Regions
Jul 2009,Two_storey,153200.0,Maritime_Regions
Jul 2009,Townhouse,103100.0,Maritime_Regions
Jul 2009,Apartment,162000.0,Maritime_Regions
Aug 2009,Composite,152300.0,Maritime_Regions
Aug 2009,Single_family,152500.0,Maritime_Regions
Aug 2009,One_storey,151200.0,Maritime_Regions
Aug 2009,Two_storey,154100.0,Maritime_Regions
Aug 2009,Townhouse,106700.0,Maritime_Regions
Aug 2009,Apartment,160600.0,Maritime_Regions
Sep 2009,Composite,153500.0,Maritime_Regions
Sep 2009,Single_family,153800.0,Maritime_Regions
Sep 2009,One_storey,152400.0,Maritime_Regions
Sep 2009,Two_storey,155500.0,Maritime_Regions
Sep 2009,Townhouse,110200.0,Maritime_Regions
Sep 2009,Apartment,158500.0,Maritime_Regions
Oct 2009,Composite,154300.0,Maritime_Regions
Oct 2009,Single_family,154600.0,Maritime_Regions
Oct 2009,One_storey,152900.0,Maritime_Regions
Oct 2009,Two_storey,157000.0,Maritime_Regions
Oct 2009,Townhouse,111300.0,Maritime_Regions
Oct 2009,Apartment,156500.0,Maritime_Regions
Nov 2009,Composite,154800.0,Maritime_Regions
Nov 2009,Single_family,155100.0,Maritime_Regions
Nov 2009,One_storey,152800.0,Maritime_Regions
Nov 2009,Two_storey,158600.0,Maritime_Regions
Nov 2009,Townhouse,112100.0,Maritime_Regions
Nov 2009,Apartment,154700.0,Maritime_Regions
Dec 2009,Composite,155600.0,Maritime_Regions
Dec 2009,Single_family,156000.0,Maritime_Regions
Dec 2009,One_storey,153600.0,Maritime_Regions
Dec 2009,Two_storey,159600.0,Maritime_Regions
Dec 2009,Townhouse,113500.0,Maritime_Regions
Dec 2009,Apartment,152700.0,Maritime_Regions
Jan 2010,Composite,153600.0,Maritime_Regions
Jan 2010,Single_family,153900.0,Maritime_Regions
Jan 2010,One_storey,152200.0,Maritime_Regions
Jan 2010,Two_storey,156300.0,Maritime_Regions
Jan 2010,Townhouse,119900.0,Maritime_Regions
Jan 2010,Apartment,154000.0,Maritime_Regions
Feb 2010,Composite,156800.0,Maritime_Regions
Feb 2010,Single_family,157200.0,Maritime_Regions
Feb 2010,One_storey,152800.0,Maritime_Regions
Feb 2010,Two_storey,163000.0,Maritime_Regions
Feb 2010,Townhouse,119400.0,Maritime_Regions
Feb 2010,Apartment,147500.0,Maritime_Regions
Mar 2010,Composite,157100.0,Maritime_Regions
Mar 2010,Single_family,157600.0,Maritime_Regions
Mar 2010,One_storey,153000.0,Maritime_Regions
Mar 2010,Two_storey,162800.0,Maritime_Regions
Mar 2010,Townhouse,117200.0,Maritime_Regions
Mar 2010,Apartment,140500.0,Maritime_Regions
Apr 2010,Composite,156600.0,Maritime_Regions
Apr 2010,Single_family,157100.0,Maritime_Regions
Apr 2010,One_storey,153800.0,Maritime_Regions
Apr 2010,Two_storey,160900.0,Maritime_Regions
Apr 2010,Townhouse,116700.0,Maritime_Regions
Apr 2010,Apartment,146000.0,Maritime_Regions
May 2010,Composite,157100.0,Maritime_Regions
May 2010,Single_family,157500.0,Maritime_Regions
May 2010,One_storey,154500.0,Maritime_Regions
May 2010,Two_storey,161000.0,Maritime_Regions
May 2010,Townhouse,118100.0,Maritime_Regions
May 2010,Apartment,147100.0,Maritime_Regions
Jun 2010,Composite,156900.0,Maritime_Regions
Jun 2010,Single_family,157400.0,Maritime_Regions
Jun 2010,One_storey,155000.0,Maritime_Regions
Jun 2010,Two_storey,160000.0,Maritime_Regions
Jun 2010,Townhouse,120000.0,Maritime_Regions
Jun 2010,Apartment,144400.0,Maritime_Regions
Jul 2010,Composite,157600.0,Maritime_Regions
Jul 2010,Single_family,158000.0,Maritime_Regions
Jul 2010,One_storey,154700.0,Maritime_Regions
Jul 2010,Two_storey,162400.0,Maritime_Regions
Jul 2010,Townhouse,125300.0,Maritime_Regions
Jul 2010,Apartment,143000.0,Maritime_Regions
Aug 2010,Composite,157500.0,Maritime_Regions
Aug 2010,Single_family,157800.0,Maritime_Regions
Aug 2010,One_storey,154000.0,Maritime_Regions
Aug 2010,Two_storey,162900.0,Maritime_Regions
Aug 2010,Townhouse,127900.0,Maritime_Regions
Aug 2010,Apartment,153000.0,Maritime_Regions
Sep 2010,Composite,156900.0,Maritime_Regions
Sep 2010,Single_family,157100.0,Maritime_Regions
Sep 2010,One_storey,152300.0,Maritime_Regions
Sep 2010,Two_storey,163200.0,Maritime_Regions
Sep 2010,Townhouse,134700.0,Maritime_Regions
Sep 2010,Apartment,154000.0,Maritime_Regions
Oct 2010,Composite,156700.0,Maritime_Regions
Oct 2010,Single_family,156900.0,Maritime_Regions
Oct 2010,One_storey,152400.0,Maritime_Regions
Oct 2010,Two_storey,162600.0,Maritime_Regions
Oct 2010,Townhouse,136000.0,Maritime_Regions
Oct 2010,Apartment,156600.0,Maritime_Regions
Nov 2010,Composite,157600.0,Maritime_Regions
Nov 2010,Single_family,157800.0,Maritime_Regions
Nov 2010,One_storey,153600.0,Maritime_Regions
Nov 2010,Two_storey,163700.0,Maritime_Regions
Nov 2010,Townhouse,137800.0,Maritime_Regions
Nov 2010,Apartment,151800.0,Maritime_Regions
Dec 2010,Composite,157300.0,Maritime_Regions
Dec 2010,Single_family,157400.0,Maritime_Regions
Dec 2010,One_storey,152200.0,Maritime_Regions
Dec 2010,Two_storey,164000.0,Maritime_Regions
Dec 2010,Townhouse,141600.0,Maritime_Regions
Dec 2010,Apartment,155800.0,Maritime_Regions
Jan 2011,Composite,158400.0,Maritime_Regions
Jan 2011,Single_family,158600.0,Maritime_Regions
Jan 2011,One_storey,153500.0,Maritime_Regions
Jan 2011,Two_storey,165600.0,Maritime_Regions
Jan 2011,Townhouse,146800.0,Maritime_Regions
Jan 2011,Apartment,155800.0,Maritime_Regions
Feb 2011,Composite,157900.0,Maritime_Regions
