Date,,0,Region
Jul 2008,Single_family,244300,Saskatchewan
Jul 2008,One_storey,226500,Saskatchewan
Jul 2008,Two_storey,294400,Saskatchewan
Jul 2008,Townhouse,262500,Saskatchewan
Jul 2008,Apartment,224400,Saskatchewan
Aug 2008,Composite,242700,Saskatchewan
Aug 2008,Single_family,243600,Saskatchewan
Aug 2008,One_storey,226200,Saskatchewan
Aug 2008,Two_storey,293100,Saskatchewan
Aug 2008,Townhouse,261600,Saskatchewan
Aug 2008,Apartment,223700,Saskatchewan
Sep 2008,Composite,241200,Saskatchewan
Sep 2008,Single_family,242100,Saskatchewan
Sep 2008,One_storey,224700,Saskatchewan
Sep 2008,Two_storey,292100,Saskatchewan
Sep 2008,Townhouse,257400,Saskatchewan
Sep 2008,Apartment,223500,Saskatchewan
Oct 2008,Composite,239200,Saskatchewan
Oct 2008,Single_family,239800,Saskatchewan
Oct 2008,One_storey,222600,Saskatchewan
Oct 2008,Two_storey,288600,Saskatchewan
Oct 2008,Townhouse,252200,Saskatchewan
Oct 2008,Apartment,222400,Saskatchewan
Nov 2008,Composite,236200,Saskatchewan
Nov 2008,Single_family,236500,Saskatchewan
Nov 2008,One_storey,219600,Saskatchewan
Nov 2008,Two_storey,283700,Saskatchewan
Nov 2008,Townhouse,246100,Saskatchewan
Nov 2008,Apartment,220800,Saskatchewan
Dec 2008,Composite,231800,Saskatchewan
Dec 2008,Single_family,232700,Saskatchewan
Dec 2008,One_storey,214500,Saskatchewan
Dec 2008,Two_storey,280200,Saskatchewan
Dec 2008,Townhouse,235800,Saskatchewan
Dec 2008,Apartment,213100,Saskatchewan
Jan 2009,Composite,229000,Saskatchewan
Jan 2009,Single_family,230500,Saskatchewan
Jan 2009,One_storey,213200,Saskatchewan
Jan 2009,Two_storey,276000,Saskatchewan
Jan 2009,Townhouse,235600,Saskatchewan
Jan 2009,Apartment,201700,Saskatchewan
Feb 2009,Composite,226400,Saskatchewan
Feb 2009,Single_family,228400,Saskatchewan
Feb 2009,One_storey,211300,Saskatchewan
Feb 2009,Two_storey,273200,Saskatchewan
Feb 2009,Townhouse,229600,Saskatchewan
Feb 2009,Apartment,196700,Saskatchewan
Mar 2009,Composite,223300,Saskatchewan
Mar 2009,Single_family,225800,Saskatchewan
Mar 2009,One_storey,209600,Saskatchewan
Mar 2009,Two_storey,267800,Saskatchewan
Mar 2009,Townhouse,224900,Saskatchewan
Mar 2009,Apartment,194800,Saskatchewan
Apr 2009,Composite,221900,Saskatchewan
Apr 2009,Single_family,224700,Saskatchewan
Apr 2009,One_storey,207600,Saskatchewan
Apr 2009,Two_storey,267800,Saskatchewan
Apr 2009,Townhouse,225400,Saskatchewan
Apr 2009,Apartment,194700,Saskatchewan
May 2009,Composite,222400,Saskatchewan
May 2009,Single_family,225100,Saskatchewan
May 2009,One_storey,208400,Saskatchewan
May 2009,Two_storey,268400,Saskatchewan
May 2009,Townhouse,226200,Saskatchewan
May 2009,Apartment,196400,Saskatchewan
Jun 2009,Composite,222800,Saskatchewan
Jun 2009,Single_family,225500,Saskatchewan
Jun 2009,One_storey,208700,Saskatchewan
Jun 2009,Two_storey,270300,Saskatchewan
Jun 2009,Townhouse,229100,Saskatchewan
Jun 2009,Apartment,193800,Saskatchewan
Jul 2009,Composite,225200,Saskatchewan
Jul 2009,Single_family,227800,Saskatchewan
Jul 2009,One_storey,210100,Saskatchewan
Jul 2009,Two_storey,275200,Saskatchewan
Jul 2009,Townhouse,232000,Saskatchewan
Jul 2009,Apartment,194200,Saskatchewan
Aug 2009,Composite,226900,Saskatchewan
